time,flux,tic_id,ra,dec,tmag
0.0,1.0101753142393062,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.015007503751875938,0.9954651255427975,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.030015007503751877,1.0109424506854081,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.04502251125562781,1.0113877325450729,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.060030015007503754,1.0112021921682524,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.0750375187593797,0.9938692975838118,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.09004502251125562,0.9988811866586104,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.10505252626313157,1.0030528188453152,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.12006003001500751,0.9870430803945529,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.13506753376688344,1.0167937875371669,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.1500750375187594,1.0008146043572643,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.16508254127063532,1.0038690994280413,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.18009004502251125,0.9953518607579372,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.1950975487743872,0.9879448151583,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.21010505252626313,0.9952645458794741,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.2251125562781391,1.003587676523749,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.24012006003001501,1.0082202163295768,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.25512756378189094,1.0031936086911555,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.27013506753376687,1.0051321381340745,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.28514257128564285,0.9983832467890901,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.3001500750375188,1.0068039851252,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.3151575787893947,1.016757162122708,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.33016508254127064,1.0090633758881995,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.34517258629314657,1.0101968315437253,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.3601800900450225,1.0051267604825762,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.3751875937968985,0.9872394519570592,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.3901950975487744,0.9919079358264012,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.40520260130065033,1.0069861202032582,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.42021010505252626,1.002409865891135,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.4352176088044022,1.006998683514048,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.4502251125562782,1.019444562283725,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.4652326163081541,1.0100198082927345,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.48024012006003003,1.0154264491530591,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.49524762381190596,1.0038615305954366,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.5102551275637819,0.9949186529096868,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.5252626313156579,1.0024871773923634,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.5402701350675337,0.995092259779235,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.5552776388194097,1.0187955497515748,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.5702851425712857,1.0111881906528366,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.5852926463231616,1.0085599165006607,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.6003001500750376,1.0157835420692962,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.6153076538269134,0.9832916466269778,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.6303151575787894,1.0094404490033124,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.6453226613306654,0.9905182045786433,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.6603301650825413,1.0036164092547788,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.6753376688344173,1.0006348821487552,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.6903451725862931,1.0104309816415369,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.7053526763381691,1.0061557895419453,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.720360180090045,1.0173840117587056,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.735367683841921,0.9979713930658534,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.750375187593797,1.0111376140477562,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.7653826913456728,1.0057233686663503,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.7803901950975488,0.9878014415701513,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.7953976988494247,0.9950199099633205,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.8104052026013007,1.0027575285972783,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.8254127063531767,1.0154279540557332,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.8404202101050525,1.008989449669541,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.8554277138569285,0.9927228525221592,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.8704352176088044,1.0030387760448385,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.8854427213606804,1.0246625005987107,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.9004502251125563,1.0056375723514148,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.9154577288644322,1.001291376704118,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
0.9304652326163082,1.0095196988991026,TIC_1000006,34.11904370089356,11.334462282756519,13.332239478502196
